ano_compra,nome_instituicao,cnpj_instituicao,municipio_instituicao,uf,compra,insercao,codigo_br,descricao_catmat,unidade_fornecimento,generico,modalidade_compra,tipo_compra,unidade_fornecimento_capacidade,cnpj_fornecedor,fornecedor,cnpj_fabricante,fabricante,qtd_itens_comprados,preco_unitario,preco_total,pk,dt_criacao_registro
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,466172,"BECLOMETASONA DIPROPIONATO, CONCENTRAÇÃO:250 MCG/DOSE, FORMA FARMACEUTICA:AEROSSOL ORAL, CARACTERÍSTICA ADICIONAL:COM INALADOR",FRASCO,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO 200.00 DOSES,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44363661000157,GLENMARK FARMACEUTICA LTDA,80,39.9,3192.0,1452,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267688,"METILDOPA, DOSAGEM:500 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,57507378000365,EMS S/A,8000,0.99,7920.0,1453,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,276333,"AMITRIPTILINA CLORIDRATO, DOSAGEM:75 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,57507378000365,EMS S/A,12000,0.34,4080.0,1454,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,437109,"VITAMINAS DO COMPLEXO B, COMPOSIÇÃO BÁSICA:B1, B2, B3, B5, B6, B12",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,71015853000145,DIAMED LATINO AMERICA S.A,42000,0.04,1680.0,1455,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,308736,"CETOCONAZOL, DOSAGEM:20 MG/G, FORMA FARMACÊUTICA:CREME TÓPICO",BISNAGA,S,Pregão,ADMINISTRATIVA,BISNAGA 30.00 G,29565364000109,C G FARMA DISTRIBUIDORA LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,800,3.29,2632.0,1456,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,345300,"METRONIDAZOL, CONCENTRAÇAO:100 MG/G, FORMA FARMACEUTICA:CREME VAGINAL, CARACTERÍSTICA ADICIONAL:COM APLICADOR",BISNAGA,Desconhecido,Pregão,ADMINISTRATIVA,BISNAGA 50.00 G,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",1500,6.36,9540.0,1457,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267512,"AMITRIPTILINA CLORIDRATO, DOSAGEM:25 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,5161069000110,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,150000,0.04,6000.0,1458,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267745,"SINVASTATINA, DOSAGEM:40 MG",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,72593791000111,NOVA QUIMICA FARMACEUTICA S/A,150000,0.13,19500.0,1459,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,449011,"CARBOCISTEÍNA, CONCENTRAÇÃO:50 MG/ML, FORMA FARMACEUTICA:XAROPE",FRASCO,S,Pregão,ADMINISTRATIVA,FRASCO 100.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",500,4.85,2425.0,1460,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268510,"FLUMAZENIL, DOSAGEM:0,1 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,S,Pregão,ADMINISTRATIVA,AMPOLA 5.00 ML,32910616000196,BS DISTRIBUIDORA HOSPITALAR LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,60,6.13,367.8,1461,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,270140,"BIPERIDENO, DOSAGEM:2 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,34000,0.38,12920.0,1462,2025/07/29 13:20:05.738
2025,SECRETARIA DE ESTADO DA SAUDE,76416866000140,CURITIBA,PR,2025/02/17 00:00:00.000,2025/04/28 00:00:00.000,367664,"NATALIZUMABE, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",FRASCO,N,Registro de Preços,JUDICIAL,FRASCO 15.00 ML,4307650002502,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,7986222000174,BIOGEN BRASIL PRODUTOS FARMACEUTICOS LTDA,24,4817.68,115624.32,1463,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268130,"LEVOMEPROMAZINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 20.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,300,13.02,3906.0,1464,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267567,"CARVEDILOL, DOSAGEM:25 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,45992062000165,GERMED FARMACEUTICA LTDA,40000,0.14,5600.0,1465,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267632,"CIPROFLOXACINO CLORIDRATO, DOSAGEM:500 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",15000,0.23,3450.0,1466,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268861,"ITRACONAZOL, DOSAGEM:100 MG",CÁPSULA,N,Pregão,ADMINISTRATIVA,CÁPSULA,29565364000109,C G FARMA DISTRIBUIDORA LTDA,3485572000104,GEOLAB INDUSTRIA FARMACEUTICA S/A,3000,0.95,2850.0,1467,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267717,"METRONIDAZOL, DOSAGEM:250 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",20000,0.17,3400.0,1468,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,305270,"LEVOFLOXACINO, DOSAGEM:500 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,61190096000192,EUROFARMA LABORATORIOS S.A.,1200,0.66,792.0,1469,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267522,"CLOMIPRAMINA, DOSAGEM:25 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,57507378000365,EMS S/A,5000,0.66,3300.0,1470,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,340207,"CLORPROMAZINA, CONCENTRAÇÃO:40 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL - GOTAS",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 20.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,300,8.29,2487.0,1471,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267728,"NIFEDIPINO, DOSAGEM:10 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,5161069000110,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,15000,0.11,1650.0,1472,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,273395,"ISOSSORBIDA, PRINCÍPIO ATIVO:SAL DINITRATO, DOSAGEM:5 MG, TIPO MEDICAMENTO:SUBLINGUAL",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,923140000131,EMS SIGMA PHARMA LTDA,4000,0.41,1640.0,1473,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267635,"CLORPROMAZINA, DOSAGEM:25 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,18000,0.34,6120.0,1474,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268439,"CLARITROMICINA, DOSAGEM:500 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,2501297000102,PHARLAB INDUSTRIA FARMACEUTICA S.A,2600,2.08,5408.0,1475,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,273257,"OXCARBAZEPINA, DOSAGEM:300 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,32421421000182,MULTIHOSP COMERCIAL DE PRODUTOS HOSPITALARES LTDA,60665981000118,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,1200,1.0,1200.0,1476,2025/07/29 13:20:05.738
2025,SECRETARIA DE ESTADO DA SAUDE,76416866000140,CURITIBA,PR,2025/02/17 00:00:00.000,2025/04/28 00:00:00.000,477410,"UPADACITINIBE, CONCENTRAÇÃO:15 MG, CARACTERÍSTICAS ADICIONAIS:LIBERAÇÃO PROLONGADA",COMPRIMIDO,N,Registro de Preços,JUDICIAL,COMPRIMIDO,4307650002502,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,15800545000150,ABBVIE FARMACEUTICA LTDA.,31680,160.11,5072284.8,1477,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267638,"CLORPROMAZINA, DOSAGEM:100 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,60665981000118,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,45000,0.32,14400.0,1478,2025/07/29 13:20:05.738
2025,SECRETARIA DE ESTADO DA SAUDE,46374500026231,SAO PAULO,SP,2025/02/17 00:00:00.000,2025/03/20 00:00:00.000,432908,"DAPAGLIFLOZINA, CONCENTRAÇÃO:10 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,60318797000100,ASTRAZENECA DO BRASIL LTDA.,60318797000100,ASTRAZENECA DO BRASIL LTDA.,9720,2.21,21481.2,1479,2025/07/29 13:20:05.738
2025,SECRETARIA DE ESTADO DA SAUDE,76416866000140,CURITIBA,PR,2025/02/17 00:00:00.000,2025/04/28 00:00:00.000,474285,"TRIFLURIDINA, COMPOSIÇÃO:ASSOCIADO TIPIRACILO, CONCENTRAÇÃO:15 MG + 6,14 MG",COMPRIMIDO,N,Registro de Preços,JUDICIAL,COMPRIMIDO,4307650002855,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,42374207000176,LABORATORIOS SERVIER DO BRASIL LTDA,1920,178.85,343392.0,1480,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,627556,"&#193;CIDO ASC&#211;RBICO,  500 MG, COMPRIMIDO MASTIG&#193;VEL",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,1858973000129,AIRELA INDUSTRIA FARMACEUTICA LTDA,12000,0.15,1800.0,1481,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,273009,"FLUOXETINA, DOSAGEM:20 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,5359481000140,CONEXAO MEDICA COMERCIAL LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",100000,0.07,7000.0,1482,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,363597,"PERMETRINA, CONCENTRAÇÃO:50 MG/ML, FORMA FARMACEUTICA:LOÇÃO",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 60.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,65271900000119,NATIVITA INDUSTRIA E COMERCIO LTDA,300,3.2,960.0,1483,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267504,"ÁCIDO VALPRÓICO, DOSAGEM:250 MG",CÁPSULA,N,Pregão,ADMINISTRATIVA,CÁPSULA,29565364000109,C G FARMA DISTRIBUIDORA LTDA,56998701000116,ABBOTT LABORATORIOS DO BRASIL LTDA,150000,0.35,52500.0,1484,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,272089,"SULFADIAZINA, PRINCÍPIO ATIVO:DE PRATA, DOSAGEM:1%, INDICAÇÃO:CREME",POTE,Desconhecido,Pregão,ADMINISTRATIVA,POTE 400.00 G,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",50,38.99,1949.5,1485,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267292,"IMIPRAMINA, PRINCÍPIO ATIVO:CLORIDRATO, DOSAGEM:25 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,8000,0.54,4320.0,1486,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268160,"OMEPRAZOL, CONCENTRAÇÃO:40 MG, USO:INJETÁVEL",FRASCO-AMPOLA,N,Pregão,ADMINISTRATIVA,FRASCO-AMPOLA,29565364000109,C G FARMA DISTRIBUIDORA LTDA,58430828000160,BLAU FARMACEUTICA S.A.,200,9.6,1920.0,1487,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,276839,"ÁGUA DESTILADA, ASPECTO FÍSICO:ESTÉRIL E APIROGÊNICA",AMPOLA,Desconhecido,Pregão,ADMINISTRATIVA,AMPOLA 10.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,4459117000199,SAMTEC BIOTECNOLOGIA LTDA,12000,0.23,2760.0,1488,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268149,"RISPERIDONA, DOSAGEM:2 MG",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",20000,0.11,2200.0,1489,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,269843,"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 5.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,17174657000178,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,600,1.45,870.0,1490,2025/07/29 13:20:05.738
2025,SECRETARIA DE ESTADO DA SAUDE,46374500026231,SAO PAULO,SP,2025/02/17 00:00:00.000,2025/03/20 00:00:00.000,432908,"DAPAGLIFLOZINA, CONCENTRAÇÃO:10 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,60318797000100,ASTRAZENECA DO BRASIL LTDA.,60318797000100,ASTRAZENECA DO BRASIL LTDA.,810,2.21,1790.1,1491,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,276839,"ÁGUA DESTILADA, ASPECTO FÍSICO:ESTÉRIL E APIROGÊNICA",AMPOLA,Desconhecido,Pregão,ADMINISTRATIVA,AMPOLA 5.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,4459117000199,SAMTEC BIOTECNOLOGIA LTDA,8000,0.3,2400.0,1492,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,284105,"RISPERIDONA, DOSAGEM:3 MG",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,14000,0.18,2520.0,1493,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,269846,"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:GELÉIA",BISNAGA,S,Pregão,ADMINISTRATIVA,BISNAGA 30.00 G,29565364000109,C G FARMA DISTRIBUIDORA LTDA,2501297000102,PHARLAB INDUSTRIA FARMACEUTICA S.A,1000,5.1,5100.0,1494,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,300988,"PERICIAZINA, DOSAGEM:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 20.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,10588595001092,SANOFI MEDLEY FARMACEUTICA LTDA,220,12.07,2655.4,1495,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,270220,"HIDROCORTISONA, PRINCÍPIO ATIVO:100MG, APRESENTAÇÃO:INJETÁVEL",FRASCO-AMPOLA,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO-AMPOLA,32421421000182,MULTIHOSP COMERCIAL DE PRODUTOS HOSPITALARES LTDA,60666000000000,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,500,3.41,1705.0,1496,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268506,"ONDANSETRONA CLORIDRATO, DOSAGEM:4 MG",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,2501297000102,PHARLAB INDUSTRIA FARMACEUTICA S.A,2500,0.43,1075.0,1497,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,270495,"COLAGENASE, APRESENTAÇÃO:ASSOCIADA COM CLORANFENICOL, CONCENTRAÇÃO:0,6UI + 1%, USO:POMADA",BISNAGA,N,Pregão,ADMINISTRATIVA,BISNAGA 30.00 G,29565364000109,C G FARMA DISTRIBUIDORA LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,1000,15.18,15180.0,1498,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,338134,"ESPIRONOLACTONA, CONCENTRAÇÃO:50 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,32421421000182,MULTIHOSP COMERCIAL DE PRODUTOS HOSPITALARES LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,4000,0.39,1560.0,1499,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267691,"METFORMINA CLORIDRATO, DOSAGEM:850 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",350000,0.12,42000.0,1500,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,273940,"PAROXETINA CLORIDRATO, DOSAGEM:20 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,57507378000365,EMS S/A,18000,0.26,4680.0,1501,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,412966,"SIMETICONA, CONCENTRAÇÃO:75 MG/ML, FORMA FARMACÊUTICA:EMULSÃO ORAL - GOTAS",FRASCO,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO 10.00 ML,32910616000196,BS DISTRIBUIDORA HOSPITALAR LTDA,2456955000183,NATULAB LABORATORIO S.A,1200,1.49,1788.0,1502,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,268375,"ACICLOVIR, DOSAGEM:50 MG/G, USO:CREME",BISNAGA,S,Pregão,ADMINISTRATIVA,BISNAGA 10.00 G,29565364000109,C G FARMA DISTRIBUIDORA LTDA,73856593000166,"PRATI, DONADUZZI & CIA LTDA",800,2.56,2048.0,1503,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267676,"IBUPROFENO, DOSAGEM:600 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,29565364000109,C G FARMA DISTRIBUIDORA LTDA,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,38000,0.14,5320.0,1504,2025/07/29 13:20:05.738
2025,SECRETARIA DE ESTADO DA SAUDE,76416866000140,CURITIBA,PR,2025/02/17 00:00:00.000,2025/04/28 00:00:00.000,606824,"TEZEPELUMABE, CONCENTRAÇÃO:110 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICAS ADICIONAIS:SERINGA PREENCHIDA",SERINGA,N,Registro de Preços,JUDICIAL,SERINGA 1.91 ML,60318797000100,ASTRAZENECA DO BRASIL LTDA.,60318797000100,ASTRAZENECA DO BRASIL LTDA.,264,7897.36,2084903.04,1505,2025/07/29 13:20:05.738
2025,FUNDO MUNICIPAL DE SAUDE,11278364000154,MACAMBIRA,SE,2025/02/17 00:00:00.000,2025/04/01 00:00:00.000,267310,"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:5 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 2.00 ML,29565364000109,C G FARMA DISTRIBUIDORA LTDA,6628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,500,0.76,380.0,1506,2025/07/29 13:20:05.738
